x,y,z,xm,ym,zm
85.0,57.0,0,204.9,20.7,42.833999999999996
85.0,57.5,0,213.6,14.549999999999999,42.108
85.0,58.0,0,221.4,6.8999999999999995,42.108
85.0,58.5,0,227.25,-1.05,41.14
85.0,59.0,0,232.64999999999998,-8.7,41.382
85.0,59.5,0,235.64999999999998,-18.599999999999998,41.382
85.0,60.0,0,238.04999999999998,-27.75,39.93
85.0,60.5,0,238.35,-36.9,39.93
85.0,61.0,0,236.7,-46.65,39.446
85.0,61.5,0,233.54999999999998,-55.8,38.961999999999996
85.0,62.0,0,229.2,-64.5,37.751999999999995
85.0,62.5,0,223.2,-72.14999999999999,37.751999999999995
85.0,63.0,0,216.75,-79.5,36.784
85.0,63.5,0,208.79999999999998,-85.35,35.816
85.0,64.0,0,199.79999999999998,-90.89999999999999,36.058
85.0,64.5,0,190.35,-95.1,35.574
85.0,65.0,0,180.75,-99.0,35.089999999999996
85.0,65.5,0,171.29999999999998,-101.55,35.332
85.0,66.0,0,161.1,-103.2,35.332
85.0,66.5,0,151.35,-103.95,35.574
85.0,67.0,0,141.9,-103.8,36.784
85.0,67.5,0,132.6,-103.64999999999999,36.784
85.0,68.0,0,123.75,-102.89999999999999,38.236
85.0,68.5,0,115.64999999999999,-101.25,38.72
85.0,69.0,0,107.7,-99.3,40.414
85.0,69.5,0,100.64999999999999,-97.05,41.382
85.0,70.0,0,93.89999999999999,-94.8,42.833999999999996
85.0,70.5,0,87.45,-92.7,44.528
85.0,71.0,0,81.6,-89.7,45.98
85.0,71.5,0,76.5,-87.45,47.916
85.0,72.0,0,72.45,-85.05,48.884
85.0,72.5,0,67.95,-82.64999999999999,50.577999999999996
85.0,73.0,0,63.9,-80.1,52.03
85.0,73.5,0,60.3,-78.0,54.208
85.0,74.0,0,57.15,-75.89999999999999,55.902
85.0,74.5,0,54.6,-73.5,56.87
85.0,75.0,0,51.75,-71.55,58.564
85.0,75.5,0,49.8,-69.45,60.016
85.0,76.0,0,47.25,-68.1,60.5
85.0,76.5,0,45.9,-65.55,62.193999999999996
85.0,77.0,0,44.4,-64.35,63.403999999999996
85.0,77.5,0,42.75,-62.699999999999996,64.372
85.0,78.0,0,41.55,-61.5,65.34
85.0,78.5,0,41.1,-60.449999999999996,66.792
85.0,79.0,0,39.449999999999996,-58.8,67.75999999999999
85.0,79.5,0,38.25,-57.449999999999996,67.75999999999999
85.0,80.0,0,38.1,-56.1,68.728
85.0,80.5,0,37.35,-55.05,69.454
85.0,81.0,0,36.9,-54.15,68.97
85.0,81.5,0,36.0,-53.25,70.17999999999999
85.0,82.0,0,35.55,-52.35,70.664
85.0,82.5,0,35.4,-51.3,70.90599999999999
85.0,83.0,0,35.1,-51.0,70.90599999999999
85.0,83.5,0,34.8,-49.65,70.664
85.0,84.0,0,34.5,-49.5,71.39
85.0,84.5,0,34.35,-48.6,71.632
85.0,85.0,0,34.05,-47.699999999999996,71.148
85.0,85.5,0,34.05,-47.55,71.632
85.0,86.0,0,33.6,-46.5,70.90599999999999
85.0,86.5,0,33.75,-46.35,71.632
85.5,37.0,0,0.75,-14.549999999999999,105.512
85.5,37.5,0,1.3499999999999999,-14.549999999999999,104.544
85.5,38.0,0,2.85,-13.65,103.576
85.5,38.5,0,3.9,-12.75,102.366
85.5,39.0,0,4.95,-11.85,102.124
85.5,39.5,0,6.6,-11.7,100.188
85.5,40.0,0,7.5,-10.049999999999999,98.978
85.5,40.5,0,9.45,-9.299999999999999,98.252
85.5,41.0,0,10.2,-8.1,96.316
85.5,41.5,0,12.15,-7.35,95.59
85.5,42.0,0,13.65,-6.3,94.13799999999999
85.5,42.5,0,16.05,-4.8,92.928
85.5,43.0,0,17.849999999999998,-3.4499999999999997,91.234
85.5,43.5,0,20.4,-2.4,89.53999999999999
85.5,44.0,0,22.5,-1.2,88.088
85.5,44.5,0,25.05,0.44999999999999996,86.636
85.5,45.0,0,27.75,2.1,84.942
85.5,45.5,0,30.45,3.5999999999999996,82.52199999999999
85.5,46.0,0,33.9,5.7,80.828
85.5,46.5,0,37.199999999999996,7.199999999999999,78.892
85.5,47.0,0,40.5,9.299999999999999,76.714
85.5,47.5,0,45.0,11.25,75.50399999999999
85.5,48.0,0,48.9,13.049999999999999,73.326
85.5,48.5,0,53.4,15.299999999999999,71.39
85.5,49.0,0,58.65,16.95,68.728
85.5,49.5,0,63.9,19.2,67.03399999999999
85.5,50.0,0,70.05,21.15,65.34
85.5,50.5,0,76.5,23.25,63.403999999999996
85.5,51.0,0,83.25,24.3,60.983999999999995
85.5,51.5,0,90.6,26.55,58.321999999999996
85.5,52.0,0,97.64999999999999,27.599999999999998,56.385999999999996
85.5,52.5,0,105.89999999999999,28.799999999999997,55.418
85.5,53.0,0,114.3,29.25,53.724
85.5,53.5,0,122.69999999999999,29.849999999999998,52.03
85.5,54.0,0,131.54999999999998,29.25,50.577999999999996
85.5,54.5,0,140.85,28.5,48.884
85.5,55.0,0,150.0,26.4,48.641999999999996
85.5,55.5,0,158.7,24.0,46.948
85.5,56.0,0,168.15,21.45,45.98
85.5,56.5,0,176.4,17.25,45.012
85.5,57.0,0,184.2,12.75,44.769999999999996
85.5,57.5,0,191.7,7.199999999999999,43.318
85.5,58.0,0,197.25,1.2,43.318
85.5,58.5,0,202.79999999999998,-5.7,42.35
85.5,59.0,0,206.85,-13.049999999999999,42.108
85.5,59.5,0,209.85,-20.7,41.382
85.5,60.0,0,211.65,-28.95,40.656
85.5,60.5,0,211.95,-37.05,40.414
85.5,61.0,0,211.2,-45.0,40.172
85.5,61.5,0,208.65,-52.5,38.961999999999996
85.5,62.0,0,204.9,-60.15,38.961999999999996
85.5,62.5,0,199.65,-66.6,37.994
85.5,63.0,0,194.7,-73.05,37.51
85.5,63.5,0,187.65,-78.14999999999999,37.51
85.5,64.0,0,180.75,-83.39999999999999,37.994
85.5,64.5,0,172.2,-87.45,37.751999999999995
85.5,65.0,0,164.54999999999998,-90.45,37.268
85.5,65.5,0,156.0,-92.39999999999999,37.994
85.5,66.0,0,148.04999999999998,-94.5,38.478
85.5,66.5,0,139.35,-95.7,38.478
85.5,67.0,0,130.95,-95.7,39.204
85.5,67.5,0,123.0,-95.7,39.688
85.5,68.0,0,115.35,-94.95,41.14
85.5,68.5,0,108.6,-94.5,42.108
85.5,69.0,0,102.0,-93.14999999999999,43.56
85.5,69.5,0,95.1,-91.2,44.769999999999996
85.5,70.0,0,88.5,-89.1,45.738
85.5,70.5,0,83.1,-87.3,47.916
85.5,71.0,0,78.14999999999999,-85.05,48.884
85.5,71.5,0,74.1,-83.39999999999999,49.61
85.5,72.0,0,69.6,-81.3,51.304
85.5,72.5,0,65.85,-78.89999999999999,53.239999999999995
85.5,73.0,0,61.949999999999996,-76.8,54.208
85.5,73.5,0,58.5,-74.85,55.66
85.5,74.0,0,55.65,-72.89999999999999,56.87
85.5,74.5,0,53.1,-71.1,58.321999999999996
85.5,75.0,0,51.0,-69.6,60.016
85.5,75.5,0,48.6,-67.64999999999999,60.983999999999995
85.5,76.0,0,46.65,-66.14999999999999,62.193999999999996
85.5,76.5,0,45.15,-64.5,63.403999999999996
85.5,77.0,0,43.8,-62.849999999999994,64.372
85.5,77.5,0,42.15,-61.8,65.824
85.5,78.0,0,41.4,-60.449999999999996,66.792
85.5,78.5,0,39.9,-59.099999999999994,67.276
85.5,79.0,0,39.0,-57.9,67.518
85.5,79.5,0,37.949999999999996,-56.85,68.244
85.5,80.0,0,37.35,-55.65,69.454
85.5,80.5,0,37.05,-54.6,69.938
85.5,81.0,0,36.3,-53.699999999999996,70.664
85.5,81.5,0,35.85,-52.8,70.422
85.5,82.0,0,35.85,-52.199999999999996,71.148
85.5,82.5,0,34.949999999999996,-51.3,70.90599999999999
85.5,83.0,0,34.5,-50.25,70.90599999999999
85.5,83.5,0,34.5,-49.199999999999996,71.632
85.5,84.0,0,34.05,-49.199999999999996,71.874
85.5,84.5,0,34.05,-48.9,72.116
85.5,85.0,0,34.35,-48.0,71.874
85.5,85.5,0,33.15,-47.25,72.116
85.5,86.0,0,33.6,-46.8,72.116
85.5,86.5,0,33.15,-46.35,71.39
86.0,37.0,0,0.6,-15.899999999999999,106.47999999999999
86.0,37.5,0,1.65,-15.299999999999999,105.996
86.0,38.0,0,2.6999999999999997,-14.7,104.786
86.0,38.5,0,4.2,-13.799999999999999,103.334
86.0,39.0,0,4.8,-13.2,102.366
86.0,39.5,0,6.3,-12.6,101.398
86.0,40.0,0,7.5,-11.549999999999999,99.462
86.0,40.5,0,9.0,-11.25,99.22
86.0,41.0,0,10.5,-9.45,97.526
86.0,41.5,0,11.85,-8.7,97.28399999999999
86.0,42.0,0,13.5,-7.6499999999999995,95.106
86.0,42.5,0,15.45,-7.05,94.13799999999999
86.0,43.0,0,17.099999999999998,-5.55,92.444
86.0,43.5,0,19.05,-4.35,91.234
86.0,44.0,0,22.05,-3.3,89.298
86.0,44.5,0,23.849999999999998,-1.7999999999999998,88.33
86.0,45.0,0,26.55,-0.3,86.39399999999999
86.0,45.5,0,28.799999999999997,0.8999999999999999,84.942
86.0,46.0,0,31.95,2.4,82.764
86.0,46.5,0,35.4,4.6499999999999995,81.312
86.0,47.0,0,39.0,5.55,79.134
86.0,47.5,0,43.05,7.35,77.44
86.0,48.0,0,46.949999999999996,9.15,75.988
86.0,48.5,0,50.85,11.1,73.084
86.0,49.0,0,55.65,12.45,71.148
86.0,49.5,0,60.9,14.25,68.97
86.0,50.0,0,65.7,15.75,67.276
86.0,50.5,0,71.7,17.25,65.098
86.0,51.0,0,77.39999999999999,18.9,64.13
86.0,51.5,0,83.7,19.5,61.467999999999996
86.0,52.0,0,90.89999999999999,21.0,59.774
86.0,52.5,0,97.64999999999999,21.15,57.838
86.0,53.0,0,104.55,21.45,56.385999999999996
86.0,53.5,0,112.35,21.599999999999998,55.176
86.0,54.0,0,120.0,20.55,53.966
86.0,54.5,0,128.25,20.25,51.304
86.0,55.0,0,135.6,18.3,50.336
86.0,55.5,0,143.54999999999998,16.5,49.61
86.0,56.0,0,150.75,13.5,48.4
86.0,56.5,0,157.5,9.75,47.674
86.0,57.0,0,164.85,5.7,46.705999999999996
86.0,57.5,0,170.25,1.2,45.98
86.0,58.0,0,175.95,-4.2,44.769999999999996
86.0,58.5,0,180.45,-10.049999999999999,44.044
86.0,59.0,0,183.6,-16.5,43.56
86.0,59.5,0,186.0,-22.95,43.076
86.0,60.0,0,187.5,-29.849999999999998,42.833999999999996
86.0,60.5,0,187.79999999999998,-37.05,42.35
86.0,61.0,0,187.35,-43.5,41.382
86.0,61.5,0,185.25,-50.1,40.897999999999996
86.0,62.0,0,182.7,-56.25,40.897999999999996
86.0,62.5,0,178.35,-61.949999999999996,39.93
86.0,63.0,0,173.25,-66.89999999999999,39.688
86.0,63.5,0,168.29999999999998,-72.14999999999999,40.414
86.0,64.0,0,161.85,-76.64999999999999,40.172
86.0,64.5,0,155.54999999999998,-80.1,40.172
86.0,65.0,0,148.95,-82.64999999999999,40.414
86.0,65.5,0,142.04999999999998,-84.75,40.656
86.0,66.0,0,134.85,-86.55,41.14
86.0,66.5,0,127.35,-87.89999999999999,42.108
86.0,67.0,0,120.44999999999999,-88.35,42.108
86.0,67.5,0,113.55,-88.8,42.833999999999996
86.0,68.0,0,106.95,-87.89999999999999,44.286
86.0,68.5,0,101.1,-87.3,44.528
86.0,69.0,0,94.64999999999999,-86.39999999999999,46.222
86.0,69.5,0,89.1,-85.64999999999999,47.674
86.0,70.0,0,84.0,-84.0,49.367999999999995
86.0,70.5,0,78.45,-82.35,50.094
86.0,71.0,0,74.55,-80.25,51.788
86.0,71.5,0,70.05,-78.89999999999999,52.998
86.0,72.0,0,66.45,-77.55,54.208
86.0,72.5,0,62.55,-75.45,55.66
86.0,73.0,0,59.699999999999996,-74.1,56.628
86.0,73.5,0,57.0,-72.6,58.08
86.0,74.0,0,54.3,-70.35,59.29
86.0,74.5,0,51.6,-68.7,60.257999999999996
86.0,75.0,0,49.35,-67.35,61.467999999999996
86.0,75.5,0,47.4,-65.7,62.92
86.0,76.0,0,46.05,-64.5,63.646
86.0,76.5,0,43.949999999999996,-63.0,64.856
86.0,77.0,0,42.75,-61.5,66.066
86.0,77.5,0,41.25,-60.3,66.30799999999999
86.0,78.0,0,40.199999999999996,-59.25,68.002
86.0,78.5,0,39.75,-58.199999999999996,67.518
86.0,79.0,0,38.55,-56.699999999999996,68.728
86.0,79.5,0,37.8,-56.1,69.938
86.0,80.0,0,37.35,-55.199999999999996,69.938
86.0,80.5,0,35.85,-53.85,70.664
86.0,81.0,0,35.699999999999996,-52.949999999999996,71.148
86.0,81.5,0,35.55,-52.5,71.632
86.0,82.0,0,34.8,-51.9,71.632
86.0,82.5,0,34.65,-50.85,72.116
86.0,83.0,0,34.35,-50.4,71.874
86.0,83.5,0,34.199999999999996,-49.65,72.116
86.0,84.0,0,33.75,-48.75,72.358
86.0,84.5,0,33.3,-48.15,72.6
86.0,85.0,0,33.449999999999996,-47.4,72.6
86.0,85.5,0,33.15,-47.4,72.116
86.0,86.0,0,32.699999999999996,-46.5,72.358
86.0,86.5,0,33.15,-45.6,71.632
86.5,37.0,0,0.44999999999999996,-16.8,106.722
86.5,37.5,0,1.5,-16.5,105.996
86.5,38.0,0,2.85,-15.6,105.27
86.5,38.5,0,3.75,-15.149999999999999,104.30199999999999
86.5,39.0,0,5.25,-14.1,103.334
86.5,39.5,0,6.3,-13.35,101.88199999999999
86.5,40.0,0,7.35,-12.75,101.64
86.5,40.5,0,8.549999999999999,-11.85,99.704
86.5,41.0,0,10.049999999999999,-11.4,99.22
86.5,41.5,0,11.85,-10.2,97.768
86.5,42.0,0,12.9,-9.299999999999999,97.28399999999999
86.5,42.5,0,15.0,-8.4,95.59
86.5,43.0,0,16.95,-7.5,93.896
86.5,43.5,0,19.5,-6.45,91.96
86.5,44.0,0,21.0,-5.3999999999999995,90.75
86.5,44.5,0,23.099999999999998,-3.5999999999999996,89.056
86.5,45.0,0,25.65,-2.6999999999999997,87.846
86.5,45.5,0,28.349999999999998,-1.7999999999999998,85.91
86.5,46.0,0,31.349999999999998,-0.15,84.216
86.5,46.5,0,34.05,1.65,83.006
86.5,47.0,0,37.35,2.6999999999999997,80.828
86.5,47.5,0,40.8,4.05,79.618
86.5,48.0,0,44.55,5.55,76.956
86.5,48.5,0,48.449999999999996,7.05,75.50399999999999
86.5,49.0,0,52.65,8.25,73.326
86.5,49.5,0,57.75,10.049999999999999,71.874
86.5,50.0,0,62.099999999999994,11.549999999999999,69.696
86.5,50.5,0,67.64999999999999,12.15,68.002
86.5,51.0,0,73.05,13.35,66.066
86.5,51.5,0,78.45,14.399999999999999,64.13
86.5,52.0,0,84.0,14.549999999999999,61.71
86.5,52.5,0,90.75,15.0,61.71
86.5,53.0,0,97.35,15.299999999999999,58.806
86.5,53.5,0,103.95,14.85,58.08
86.5,54.0,0,110.55,14.25,56.144
86.5,54.5,0,117.3,12.6,54.449999999999996
86.5,55.0,0,123.44999999999999,12.0,53.482
86.5,55.5,0,130.65,9.15,52.03
86.5,56.0,0,136.79999999999998,6.8999999999999995,51.062
86.5,56.5,0,142.5,3.9,50.094
86.5,57.0,0,148.95,0.15,48.4
86.5,57.5,0,153.75,-4.2,47.916
86.5,58.0,0,158.54999999999998,-8.85,47.432
86.5,58.5,0,162.0,-13.799999999999999,46.222
86.5,59.0,0,164.25,-19.05,45.98
86.5,59.5,0,166.79999999999998,-25.05,45.254
86.5,60.0,0,168.15,-30.45,44.769999999999996
86.5,60.5,0,168.6,-36.6,44.044
86.5,61.0,0,168.0,-42.449999999999996,43.56
86.5,61.5,0,166.2,-47.85,42.833999999999996
86.5,62.0,0,164.25,-53.1,43.318
86.5,62.5,0,160.79999999999998,-58.5,43.076
86.5,63.0,0,156.9,-63.3,41.866
86.5,63.5,0,152.25,-67.05,42.592
86.5,64.0,0,147.0,-71.1,42.592
86.5,64.5,0,141.6,-73.8,43.076
86.5,65.0,0,136.04999999999998,-76.8,43.56
86.5,65.5,0,130.04999999999998,-79.35,44.044
86.5,66.0,0,124.19999999999999,-80.7,44.286
86.5,66.5,0,117.44999999999999,-81.45,44.769999999999996
86.5,67.0,0,111.75,-82.2,45.495999999999995
86.5,67.5,0,106.05,-82.64999999999999,45.98
86.5,68.0,0,100.35,-82.64999999999999,47.19
86.5,68.5,0,94.64999999999999,-82.2,48.158
86.5,69.0,0,89.39999999999999,-81.14999999999999,48.884
86.5,69.5,0,84.45,-80.7,50.336
86.5,70.0,0,79.64999999999999,-79.5,51.304
86.5,70.5,0,75.14999999999999,-78.6,52.513999999999996
86.5,71.0,0,70.8,-77.1,53.724
86.5,71.5,0,67.5,-75.75,54.934
86.5,72.0,0,64.05,-73.95,56.385999999999996
86.5,72.5,0,60.599999999999994,-72.3,57.838
86.5,73.0,0,57.599999999999994,-70.95,58.564
86.5,73.5,0,54.9,-69.6,60.016
86.5,74.0,0,52.949999999999996,-68.1,61.226
86.5,74.5,0,50.25,-66.89999999999999,61.952
86.5,75.0,0,48.449999999999996,-65.39999999999999,63.162
86.5,75.5,0,46.8,-63.9,64.614
86.5,76.0,0,44.699999999999996,-62.849999999999994,65.582
86.5,76.5,0,43.949999999999996,-61.5,67.03399999999999
86.5,77.0,0,42.15,-60.0,66.55
86.5,77.5,0,41.1,-59.099999999999994,67.75999999999999
86.5,78.0,0,40.05,-58.199999999999996,68.728
86.5,78.5,0,39.15,-56.85,69.212
86.5,79.0,0,38.1,-56.4,69.454
86.5,79.5,0,37.05,-54.9,69.938
86.5,80.0,0,36.6,-54.15,70.664
86.5,80.5,0,35.85,-53.4,71.148
86.5,81.0,0,35.55,-52.5,71.39
86.5,81.5,0,35.1,-51.9,71.39
86.5,82.0,0,34.65,-51.15,72.116
86.5,82.5,0,34.199999999999996,-50.55,72.116
86.5,83.0,0,33.9,-49.949999999999996,72.358
86.5,83.5,0,33.75,-49.05,72.358
86.5,84.0,0,33.6,-48.75,72.6
86.5,84.5,0,33.3,-48.15,72.6
86.5,85.0,0,33.15,-47.4,72.358
86.5,85.5,0,33.0,-46.8,72.842
86.5,86.0,0,33.0,-46.35,72.842
86.5,86.5,0,32.699999999999996,-45.449999999999996,71.632
87.0,37.0,0,0.8999999999999999,-17.7,107.932
87.0,37.5,0,1.7999999999999998,-16.95,106.964
87.0,38.0,0,2.55,-16.2,106.238
87.0,38.5,0,3.5999999999999996,-15.899999999999999,105.27
87.0,39.0,0,4.8,-15.0,104.06
87.0,39.5,0,6.1499999999999995,-14.549999999999999,103.092
87.0,40.0,0,7.199999999999999,-13.5,101.88199999999999
87.0,40.5,0,8.4,-13.35,100.914
87.0,41.0,0,10.2,-12.45,100.188
87.0,41.5,0,11.4,-11.4,98.494
87.0,42.0,0,12.75,-10.95,97.768
87.0,42.5,0,14.549999999999999,-10.2,96.55799999999999
87.0,43.0,0,16.5,-9.15,95.348
87.0,43.5,0,18.75,-8.4,94.38
87.0,44.0,0,20.25,-7.199999999999999,91.96
87.0,44.5,0,22.5,-6.1499999999999995,90.26599999999999
87.0,45.0,0,24.9,-5.3999999999999995,89.056
87.0,45.5,0,27.15,-4.05,87.604
87.0,46.0,0,29.7,-2.85,86.636
87.0,46.5,0,32.85,-1.3499999999999999,84.458
87.0,47.0,0,35.85,-0.44999999999999996,82.52199999999999
87.0,47.5,0,38.85,0.8999999999999999,80.828
87.0,48.0,0,42.0,1.7999999999999998,79.134
87.0,48.5,0,46.5,2.85,77.44
87.0,49.0,0,49.65,4.2,75.50399999999999
87.0,49.5,0,54.0,5.55,73.81
87.0,50.0,0,58.349999999999994,6.45,72.358
87.0,50.5,0,63.449999999999996,7.6499999999999995,70.422
87.0,51.0,0,67.95,8.1,68.486
87.0,51.5,0,73.35,9.0,67.75999999999999
87.0,52.0,0,78.6,9.15,65.34
87.0,52.5,0,84.0,9.15,62.92
87.0,53.0,0,89.55,9.75,62.436
87.0,53.5,0,95.1,9.15,60.5
87.0,54.0,0,100.95,8.4,59.048
87.0,54.5,0,107.25,6.75,57.354
87.0,55.0,0,113.1,5.55,55.902
87.0,55.5,0,118.5,3.75,54.934
87.0,56.0,0,123.14999999999999,1.2,53.724
87.0,56.5,0,129.29999999999998,-1.95,52.756
87.0,57.0,0,133.65,-4.8,51.546
87.0,57.5,0,138.29999999999998,-8.1,50.577999999999996
87.0,58.0,0,142.04999999999998,-12.45,49.61
87.0,58.5,0,145.5,-16.95,49.367999999999995
87.0,59.0,0,147.6,-21.9,48.641999999999996
87.0,59.5,0,149.54999999999998,-26.7,47.916
87.0,60.0,0,150.9,-31.2,47.19
87.0,60.5,0,150.75,-36.449999999999996,46.948
87.0,61.0,0,150.6,-41.4,45.98
87.0,61.5,0,149.1,-45.9,45.98
87.0,62.0,0,147.6,-50.85,45.98
87.0,62.5,0,144.45,-55.35,45.254
87.0,63.0,0,141.0,-59.25,46.222
87.0,63.5,0,137.85,-62.849999999999994,45.738
87.0,64.0,0,132.75,-66.45,45.012
87.0,64.5,0,128.25,-69.0,45.98
87.0,65.0,0,123.89999999999999,-71.25,45.98
87.0,65.5,0,118.94999999999999,-73.2,46.705999999999996
87.0,66.0,0,113.55,-75.14999999999999,46.705999999999996
87.0,66.5,0,108.6,-76.35,47.916
87.0,67.0,0,103.2,-76.95,48.884
87.0,67.5,0,98.25,-77.1,49.126
87.0,68.0,0,93.3,-77.25,50.094
87.0,68.5,0,88.64999999999999,-77.1,51.062
87.0,69.0,0,83.7,-76.5,52.03
87.0,69.5,0,79.64999999999999,-76.64999999999999,53.239999999999995
87.0,70.0,0,75.0,-75.3,53.966
87.0,70.5,0,71.7,-74.39999999999999,55.66
87.0,71.0,0,67.95,-73.2,56.385999999999996
87.0,71.5,0,64.64999999999999,-72.3,57.354
87.0,72.0,0,61.349999999999994,-70.5,58.806
87.0,72.5,0,58.199999999999996,-69.75,59.774
87.0,73.0,0,55.8,-68.55,61.226
87.0,73.5,0,53.4,-67.2,61.952
87.0,74.0,0,50.85,-65.85,62.92
87.0,74.5,0,48.9,-64.8,63.646
87.0,75.0,0,46.65,-63.15,65.582
87.0,75.5,0,45.6,-62.55,65.824
87.0,76.0,0,43.949999999999996,-61.349999999999994,66.55
87.0,76.5,0,42.15,-60.449999999999996,67.276
87.0,77.0,0,40.949999999999996,-58.949999999999996,68.244
87.0,77.5,0,40.05,-58.199999999999996,68.97
87.0,78.0,0,39.0,-56.85,69.454
87.0,78.5,0,37.949999999999996,-56.55,69.696
87.0,79.0,0,37.35,-55.199999999999996,70.90599999999999
87.0,79.5,0,36.6,-54.449999999999996,71.39
87.0,80.0,0,36.0,-53.55,70.90599999999999
87.0,80.5,0,35.25,-53.25,72.842
87.0,81.0,0,34.65,-52.199999999999996,71.874
87.0,81.5,0,34.65,-51.3,72.116
87.0,82.0,0,33.9,-50.699999999999996,72.842
87.0,82.5,0,33.449999999999996,-50.25,72.6
87.0,83.0,0,33.15,-49.65,72.842
87.0,83.5,0,33.3,-49.05,73.084
87.0,84.0,0,33.15,-48.0,73.326
87.0,84.5,0,32.85,-47.55,73.084
87.0,85.0,0,32.55,-47.4,72.6
87.0,85.5,0,32.55,-47.1,72.842
87.0,86.0,0,32.55,-46.05,73.084
87.0,86.5,0,32.55,-45.9,72.116
87.5,37.0,0,0.75,-18.3,108.658
87.5,37.5,0,2.1,-18.0,107.932
87.5,38.0,0,2.6999999999999997,-17.099999999999998,106.964
87.5,38.5,0,4.2,-16.8,105.75399999999999
87.5,39.0,0,4.5,-16.05,105.02799999999999
87.5,39.5,0,5.3999999999999995,-15.6,104.06
87.5,40.0,0,6.8999999999999995,-15.0,103.092
87.5,40.5,0,8.25,-14.85,101.88199999999999
87.5,41.0,0,9.6,-13.5,101.15599999999999
87.5,41.5,0,11.549999999999999,-13.049999999999999,99.462
87.5,42.0,0,12.9,-12.15,98.978
87.5,42.5,0,14.25,-11.4,97.042
87.5,43.0,0,15.75,-10.799999999999999,96.316
87.5,43.5,0,17.849999999999998,-10.049999999999999,94.864
87.5,44.0,0,19.65,-9.0,93.41199999999999
87.5,44.5,0,21.599999999999998,-7.6499999999999995,92.68599999999999
87.5,45.0,0,24.0,-7.199999999999999,90.75
87.5,45.5,0,26.25,-6.3,89.298
87.5,46.0,0,28.65,-5.25,88.33
87.5,46.5,0,31.799999999999997,-3.9,86.878
87.5,47.0,0,34.5,-2.6999999999999997,84.942
87.5,47.5,0,37.199999999999996,-1.65,82.764
87.5,48.0,0,40.5,-0.75,81.07
87.5,48.5,0,43.65,0.3,79.618
87.5,49.0,0,47.1,1.05,78.166
87.5,49.5,0,51.15,1.7999999999999998,76.956
87.5,50.0,0,55.199999999999996,3.0,74.536
87.5,50.5,0,59.4,3.3,72.358
87.5,51.0,0,63.449999999999996,4.05,71.39
87.5,51.5,0,68.7,4.2,69.454
87.5,52.0,0,73.05,4.5,67.518
87.5,52.5,0,77.25,4.6499999999999995,66.792
87.5,53.0,0,82.95,4.5,64.614
87.5,53.5,0,87.45,3.5999999999999996,63.403999999999996
87.5,54.0,0,92.85,3.15,62.193999999999996
87.5,54.5,0,98.39999999999999,1.7999999999999998,60.016
87.5,55.0,0,102.75,0.44999999999999996,58.806
87.5,55.5,0,108.0,-0.8999999999999999,57.596
87.5,56.0,0,112.64999999999999,-3.3,56.628
87.5,56.5,0,117.14999999999999,-6.1499999999999995,55.902
87.5,57.0,0,121.35,-8.7,54.692
87.5,57.5,0,125.39999999999999,-12.0,53.724
87.5,58.0,0,128.4,-15.75,53.239999999999995
87.5,58.5,0,131.1,-19.2,52.03
87.5,59.0,0,133.35,-23.7,51.062
87.5,59.5,0,134.7,-28.2,50.577999999999996
87.5,60.0,0,135.9,-32.1,49.852
87.5,60.5,0,136.2,-36.449999999999996,49.367999999999995
87.5,61.0,0,135.6,-40.5,49.61
87.5,61.5,0,134.7,-45.3,49.126
87.5,62.0,0,133.2,-49.05,48.641999999999996
87.5,62.5,0,131.1,-52.65,47.916
87.5,63.0,0,128.25,-56.699999999999996,48.641999999999996
87.5,63.5,0,125.25,-59.55,48.4
87.5,64.0,0,121.64999999999999,-62.55,49.126
87.5,64.5,0,117.14999999999999,-64.8,48.884
87.5,65.0,0,113.25,-66.89999999999999,48.884
87.5,65.5,0,109.2,-69.14999999999999,49.852
87.5,66.0,0,104.7,-70.2,50.82
87.5,66.5,0,100.64999999999999,-71.25,50.336
87.5,67.0,0,95.7,-72.6,51.304
87.5,67.5,0,91.5,-73.05,52.272
87.5,68.0,0,87.6,-72.75,53.239999999999995
87.5,68.5,0,83.1,-73.2,54.208
87.5,69.0,0,78.89999999999999,-72.89999999999999,54.934
87.5,69.5,0,74.85,-72.14999999999999,55.902
87.5,70.0,0,71.55,-71.25,57.111999999999995
87.5,70.5,0,68.1,-70.95,57.838
87.5,71.0,0,64.5,-70.2,59.048
87.5,71.5,0,61.8,-69.3,59.774
87.5,72.0,0,58.949999999999996,-68.25,60.742
87.5,72.5,0,55.949999999999996,-67.05,61.952
87.5,73.0,0,54.0,-66.14999999999999,62.678
87.5,73.5,0,51.6,-65.25,63.888
87.5,74.0,0,49.5,-63.599999999999994,64.614
87.5,74.5,0,47.85,-62.699999999999996,65.582
87.5,75.0,0,45.75,-61.65,65.824
87.5,75.5,0,44.25,-60.449999999999996,67.518
87.5,76.0,0,42.6,-60.0,67.75999999999999
87.5,76.5,0,41.1,-58.949999999999996,68.97
87.5,77.0,0,40.35,-57.75,69.212
87.5,77.5,0,39.75,-57.15,69.454
87.5,78.0,0,38.699999999999996,-56.25,70.664
87.5,78.5,0,37.8,-55.05,71.148
87.5,79.0,0,36.449999999999996,-54.3,71.39
87.5,79.5,0,35.85,-53.4,71.39
87.5,80.0,0,35.4,-52.949999999999996,72.842
